case_id,time_s,point_count,median_nearest_neighbor_m,convex_full_volume_proxy_m3,case_index,power_W,scan_speed_mm_s,powder_feed_g_min,validation_cohort,source_root,method,alpha_radius_multiplier,alpha_radius_m,retained_tetrahedra,total_tetrahedra,alpha_full_volume_m3,alpha_to_convex_volume_ratio,relative_difference_from_convex,status,manuscript_use,valid_fraction,mean_alpha_to_convex_volume_ratio,mean_relative_difference_from_convex,n_condition_time_steps
A5-750-10-60000,0.4,1045.0,6.376888896632921e-05,2.2293631809856125e-09,5.0,750.0,10.0,12.0,,,alpha_complex_volume_sensitivity,4.0,0.00025507555586531684,3565.0,6150.0,1.022252682731996e-09,0.4585402196693914,0.5414597803306086,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A5-750-10-60000,0.5,1047.0,6.290183781098938e-05,2.2284401191996973e-09,5.0,750.0,10.0,12.0,,,alpha_complex_volume_sensitivity,1.5,9.435275671648406e-05,1329.0,6201.0,4.52164149659409e-11,0.020290612512477803,0.9797093874875221,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A5-750-10-60000,0.5,1047.0,6.290183781098938e-05,2.2284401191996973e-09,5.0,750.0,10.0,12.0,,,alpha_complex_volume_sensitivity,2.5,0.00015725459452747346,2329.0,6201.0,2.8627216337431735e-10,0.12846302707793947,0.8715369729220606,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A5-750-10-60000,0.5,1047.0,6.290183781098938e-05,2.2284401191996973e-09,5.0,750.0,10.0,12.0,,,alpha_complex_volume_sensitivity,4.0,0.0002516073512439575,3528.0,6201.0,9.51923691845674e-10,0.4271704155943574,0.5728295844056426,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A5-750-10-60000,0.6,1049.0,6.161566440443541e-05,2.229667363775796e-09,5.0,750.0,10.0,12.0,,,alpha_complex_volume_sensitivity,1.5,9.242349660665312e-05,1298.0,6247.0,4.4590224762615545e-11,0.01999859956110445,0.9800014004388956,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A5-750-10-60000,0.6,1049.0,6.161566440443541e-05,2.229667363775796e-09,5.0,750.0,10.0,12.0,,,alpha_complex_volume_sensitivity,2.5,0.00015403916101108854,2349.0,6247.0,2.812616791249547e-10,0.12614512984961865,0.8738548701503814,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A5-750-10-60000,0.6,1049.0,6.161566440443541e-05,2.229667363775796e-09,5.0,750.0,10.0,12.0,,,alpha_complex_volume_sensitivity,4.0,0.00024646265761774165,3565.0,6247.0,9.601466696278195e-10,0.4306232782641954,0.5693767217358046,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A5-750-10-60000,0.7,1054.0,6.305312397210616e-05,2.224315867645867e-09,5.0,750.0,10.0,12.0,,,alpha_complex_volume_sensitivity,1.5,9.457968595815924e-05,1272.0,6398.0,3.618174382432622e-11,0.01626645943169017,0.9837335405683099,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A5-750-10-60000,0.7,1054.0,6.305312397210616e-05,2.224315867645867e-09,5.0,750.0,10.0,12.0,,,alpha_complex_volume_sensitivity,2.5,0.0001576328099302654,2319.0,6398.0,2.9768338705260406e-10,0.13383143616543142,0.8661685638345686,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A5-750-10-60000,0.7,1054.0,6.305312397210616e-05,2.224315867645867e-09,5.0,750.0,10.0,12.0,,,alpha_complex_volume_sensitivity,4.0,0.00025221249588842465,3544.0,6398.0,1.014205970056123e-09,0.45596310524436473,0.5440368947556353,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A5-750-10-60000,0.8,1049.0,6.469613666981982e-05,2.2534052830619973e-09,5.0,750.0,10.0,12.0,,,alpha_complex_volume_sensitivity,1.5,9.704420500472973e-05,1283.0,6343.0,4.83900961147147e-11,0.02147420904639077,0.9785257909536093,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A5-750-10-60000,0.8,1049.0,6.469613666981982e-05,2.2534052830619973e-09,5.0,750.0,10.0,12.0,,,alpha_complex_volume_sensitivity,2.5,0.00016174034167454955,2381.0,6343.0,3.114866611571448e-10,0.1382293116548866,0.8617706883451134,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A5-750-10-60000,0.8,1049.0,6.469613666981982e-05,2.2534052830619973e-09,5.0,750.0,10.0,12.0,,,alpha_complex_volume_sensitivity,4.0,0.0002587845466792793,3667.0,6343.0,1.1274586933000312e-09,0.5003355152198832,0.49966448478011677,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A5-750-10-60000,0.9,997.0,6.392716480495584e-05,2.064010725835141e-09,5.0,750.0,10.0,12.0,,,alpha_complex_volume_sensitivity,1.5,9.589074720743376e-05,1302.0,5918.0,4.2531505687516734e-11,0.020606242571877924,0.9793937574281221,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A5-750-10-60000,0.9,997.0,6.392716480495584e-05,2.064010725835141e-09,5.0,750.0,10.0,12.0,,,alpha_complex_volume_sensitivity,2.5,0.0001598179120123896,2347.0,5918.0,3.0134560091857977e-10,0.14600001693142808,0.8539999830685719,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A5-750-10-60000,0.9,997.0,6.392716480495584e-05,2.064010725835141e-09,5.0,750.0,10.0,12.0,,,alpha_complex_volume_sensitivity,4.0,0.00025570865921982337,3493.0,5918.0,1.0264323664180291e-09,0.49729991882804464,0.5027000811719553,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A5-750-10-60000,1.0,322.0,6.411577285141093e-05,4.291591802471888e-10,5.0,750.0,10.0,12.0,,,alpha_complex_volume_sensitivity,1.5,9.61736592771164e-05,366.0,1674.0,2.1301851068995635e-11,0.049636246990513194,0.9503637530094868,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A5-750-10-60000,1.0,322.0,6.411577285141093e-05,4.291591802471888e-10,5.0,750.0,10.0,12.0,,,alpha_complex_volume_sensitivity,2.5,0.0001602894321285273,801.0,1674.0,1.547865673868468e-10,0.3606740214614359,0.6393259785385641,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A5-750-10-60000,1.0,322.0,6.411577285141093e-05,4.291591802471888e-10,5.0,750.0,10.0,12.0,,,alpha_complex_volume_sensitivity,4.0,0.0002564630914056437,1130.0,1674.0,4.1585746201203604e-10,0.9690051644066167,0.030994835593383337,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A6-750-8-40000,0.05,356.0,7.217947276747389e-05,5.751497275918265e-10,6.0,750.0,8.0,8.0,,,alpha_complex_volume_sensitivity,1.5,0.00010826920915121084,565.0,1885.0,7.409739751743232e-11,0.1288314919798031,0.8711685080201969,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A6-750-8-40000,0.05,356.0,7.217947276747389e-05,5.751497275918265e-10,6.0,750.0,8.0,8.0,,,alpha_complex_volume_sensitivity,2.5,0.00018044868191868473,1073.0,1885.0,2.47069187111356e-10,0.4295736836142547,0.5704263163857454,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A6-750-8-40000,0.05,356.0,7.217947276747389e-05,5.751497275918265e-10,6.0,750.0,8.0,8.0,,,alpha_complex_volume_sensitivity,4.0,0.00028871789106989557,1384.0,1885.0,5.256078367826111e-10,0.91386261971009,0.08613738028991008,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A6-750-8-40000,0.1,599.0,6.310141326468052e-05,1.0510726912386183e-09,6.0,750.0,8.0,8.0,,,alpha_complex_volume_sensitivity,1.5,9.465211989702078e-05,840.0,3453.0,4.6120441073651e-11,0.04387940192728361,0.9561205980727164,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A6-750-8-40000,0.1,599.0,6.310141326468052e-05,1.0510726912386183e-09,6.0,750.0,8.0,8.0,,,alpha_complex_volume_sensitivity,2.5,0.00015775353316170132,1594.0,3453.0,2.2871075949129272e-10,0.21759747103863245,0.7824025289613675,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A6-750-8-40000,0.1,599.0,6.310141326468052e-05,1.0510726912386183e-09,6.0,750.0,8.0,8.0,,,alpha_complex_volume_sensitivity,4.0,0.0002524056530587221,2280.0,3453.0,7.135249888445525e-10,0.6788540838252693,0.32114591617473065,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A6-750-8-40000,0.15,672.0,6.475828425805394e-05,1.2568411938089906e-09,6.0,750.0,8.0,8.0,,,alpha_complex_volume_sensitivity,1.5,9.71374263870809e-05,855.0,3815.0,3.208244721694466e-11,0.025526253734344428,0.9744737462656555,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A6-750-8-40000,0.15,672.0,6.475828425805394e-05,1.2568411938089906e-09,6.0,750.0,8.0,8.0,,,alpha_complex_volume_sensitivity,2.5,0.00016189571064513484,1716.0,3815.0,2.7546567393304113e-10,0.21917301508730244,0.7808269849126975,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A6-750-8-40000,0.15,672.0,6.475828425805394e-05,1.2568411938089906e-09,6.0,750.0,8.0,8.0,,,alpha_complex_volume_sensitivity,4.0,0.00025903313703221575,2474.0,3815.0,8.335983678345425e-10,0.6632487635993487,0.3367512364006513,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A6-750-8-40000,0.2,754.0,6.488070315295143e-05,1.4809390924386839e-09,6.0,750.0,8.0,8.0,,,alpha_complex_volume_sensitivity,1.5,9.732105472942715e-05,964.0,4421.0,3.615224180819321e-11,0.0244117006518214,0.9755882993481786,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A6-750-8-40000,0.2,754.0,6.488070315295143e-05,1.4809390924386839e-09,6.0,750.0,8.0,8.0,,,alpha_complex_volume_sensitivity,2.5,0.0001622017578823786,1832.0,4421.0,2.647310967307854e-10,0.17875893619287805,0.8212410638071219,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A6-750-8-40000,0.2,754.0,6.488070315295143e-05,1.4809390924386839e-09,6.0,750.0,8.0,8.0,,,alpha_complex_volume_sensitivity,4.0,0.00025952281261180574,2724.0,4421.0,8.725699962180583e-10,0.5892004611622377,0.4107995388377623,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A6-750-8-40000,0.3,806.0,6.284913932534035e-05,1.5928915725740976e-09,6.0,750.0,8.0,8.0,,,alpha_complex_volume_sensitivity,1.5,9.427370898801052e-05,1003.0,4696.0,3.8014568055496394e-11,0.023865132260110597,0.9761348677398894,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A6-750-8-40000,0.3,806.0,6.284913932534035e-05,1.5928915725740976e-09,6.0,750.0,8.0,8.0,,,alpha_complex_volume_sensitivity,2.5,0.00015712284831335087,1867.0,4696.0,2.5339407368025696e-10,0.1590780427513811,0.8409219572486188,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A6-750-8-40000,0.3,806.0,6.284913932534035e-05,1.5928915725740976e-09,6.0,750.0,8.0,8.0,,,alpha_complex_volume_sensitivity,4.0,0.0002513965573013614,2857.0,4696.0,8.217473971024364e-10,0.5158840760105853,0.4841159239894147,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A6-750-8-40000,0.4,820.0,6.459591937576245e-05,1.5932519290875027e-09,6.0,750.0,8.0,8.0,,,alpha_complex_volume_sensitivity,1.5,9.689387906364368e-05,1114.0,4847.0,5.098546191241634e-11,0.03200087881997234,0.9679991211800276,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A6-750-8-40000,0.4,820.0,6.459591937576245e-05,1.5932519290875027e-09,6.0,750.0,8.0,8.0,,,alpha_complex_volume_sensitivity,2.5,0.00016148979843940613,2038.0,4847.0,3.0016410702113824e-10,0.18839714017672654,0.8116028598232735,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A6-750-8-40000,0.4,820.0,6.459591937576245e-05,1.5932519290875027e-09,6.0,750.0,8.0,8.0,,,alpha_complex_volume_sensitivity,4.0,0.0002583836775030498,3000.0,4847.0,9.570168646306794e-10,0.6006688880513631,0.3993311119486369,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A6-750-8-40000,0.5,850.0,6.259607341747371e-05,1.6711548025388767e-09,6.0,750.0,8.0,8.0,,,alpha_complex_volume_sensitivity,1.5,9.389411012621058e-05,1101.0,4936.0,4.135506188697882e-11,0.024746398014205966,0.975253601985794,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A6-750-8-40000,0.5,850.0,6.259607341747371e-05,1.6711548025388767e-09,6.0,750.0,8.0,8.0,,,alpha_complex_volume_sensitivity,2.5,0.00015649018354368428,2007.0,4936.0,2.681289911223382e-10,0.16044533439690162,0.8395546656030984,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A6-750-8-40000,0.5,850.0,6.259607341747371e-05,1.6711548025388767e-09,6.0,750.0,8.0,8.0,,,alpha_complex_volume_sensitivity,4.0,0.00025038429366989486,2978.0,4936.0,8.616290048885756e-10,0.5155889828874972,0.4844110171125028,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A6-750-8-40000,0.6,857.0,6.123724356957938e-05,1.591866476156311e-09,6.0,750.0,8.0,8.0,,,alpha_complex_volume_sensitivity,1.5,9.185586535436906e-05,1130.0,5087.0,3.861430899888075e-11,0.024257253718991616,0.9757427462810083,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A6-750-8-40000,0.6,857.0,6.123724356957938e-05,1.591866476156311e-09,6.0,750.0,8.0,8.0,,,alpha_complex_volume_sensitivity,2.5,0.00015309310892394845,2081.0,5087.0,2.633857203274345e-10,0.16545716884710104,0.834542831152899,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A6-750-8-40000,0.6,857.0,6.123724356957938e-05,1.591866476156311e-09,6.0,750.0,8.0,8.0,,,alpha_complex_volume_sensitivity,4.0,0.0002449489742783175,2996.0,5087.0,8.250686624477297e-10,0.5183026810388797,0.48169731896112034,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A6-750-8-40000,0.7,841.0,6.16031719962529e-05,1.636672721449789e-09,6.0,750.0,8.0,8.0,,,alpha_complex_volume_sensitivity,1.5,9.240475799437936e-05,1009.0,4880.0,3.235739456622458e-11,0.019770229039781345,0.9802297709602187,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A6-750-8-40000,0.7,841.0,6.16031719962529e-05,1.636672721449789e-09,6.0,750.0,8.0,8.0,,,alpha_complex_volume_sensitivity,2.5,0.00015400792999063225,1926.0,4880.0,2.5641779275157573e-10,0.15667016954033244,0.8433298304596676,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A6-750-8-40000,0.7,841.0,6.16031719962529e-05,1.636672721449789e-09,6.0,750.0,8.0,8.0,,,alpha_complex_volume_sensitivity,4.0,0.0002464126879850116,2860.0,4880.0,7.969060290808812e-10,0.48690615945194593,0.5130938405480541,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A6-750-8-40000,0.8,847.0,6.651236050539714e-05,1.7469194916257842e-09,6.0,750.0,8.0,8.0,,,alpha_complex_volume_sensitivity,1.5,9.976854075809572e-05,1088.0,4999.0,6.41586402468977e-11,0.03672672985472729,0.9632732701452726,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A6-750-8-40000,0.8,847.0,6.651236050539714e-05,1.7469194916257842e-09,6.0,750.0,8.0,8.0,,,alpha_complex_volume_sensitivity,2.5,0.00016628090126349286,2026.0,4999.0,3.235474645396134e-10,0.18521028936399436,0.8147897106360057,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A6-750-8-40000,0.8,847.0,6.651236050539714e-05,1.7469194916257842e-09,6.0,750.0,8.0,8.0,,,alpha_complex_volume_sensitivity,4.0,0.0002660494420215886,3013.0,4999.0,1.044077046512767e-09,0.5976675236138608,0.4023324763861392,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A6-750-8-40000,0.9,829.0,6.451310332017849e-05,1.6331559403631733e-09,6.0,750.0,8.0,8.0,,,alpha_complex_volume_sensitivity,1.5,9.676965498026773e-05,1019.0,4875.0,3.640578411536161e-11,0.02229167663393238,0.9777083233660676,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A6-750-8-40000,0.9,829.0,6.451310332017849e-05,1.6331559403631733e-09,6.0,750.0,8.0,8.0,,,alpha_complex_volume_sensitivity,2.5,0.0001612827583004462,1959.0,4875.0,2.895783925161506e-10,0.17731215088484176,0.8226878491151582,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A6-750-8-40000,0.9,829.0,6.451310332017849e-05,1.6331559403631733e-09,6.0,750.0,8.0,8.0,,,alpha_complex_volume_sensitivity,4.0,0.00025805241328071395,2851.0,4875.0,8.935471111282046e-10,0.5471290824374688,0.4528709175625312,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A6-750-8-40000,1.0,833.0,6.485821116867225e-05,1.6315629057868635e-09,6.0,750.0,8.0,8.0,,,alpha_complex_volume_sensitivity,1.5,9.728731675300838e-05,1050.0,4902.0,4.4444905467561946e-11,0.027240693760518683,0.9727593062394814,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A6-750-8-40000,1.0,833.0,6.485821116867225e-05,1.6315629057868635e-09,6.0,750.0,8.0,8.0,,,alpha_complex_volume_sensitivity,2.5,0.00016214552792168064,1962.0,4902.0,2.8381576936477046e-10,0.17395331087641572,0.8260466891235843,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A6-750-8-40000,1.0,833.0,6.485821116867225e-05,1.6315629057868635e-09,6.0,750.0,8.0,8.0,,,alpha_complex_volume_sensitivity,4.0,0.000259432844674689,2943.0,4902.0,9.335952038598463e-10,0.5722091379673748,0.42779086203262523,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A7-750-8-70000,0.05,515.0,6.123316176713402e-05,8.579577733421696e-10,7.0,750.0,8.0,14.0,,,alpha_complex_volume_sensitivity,1.5,9.184974265070102e-05,737.0,2796.0,3.9154115439960494e-11,0.045636413185506625,0.9543635868144934,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A7-750-8-70000,0.05,515.0,6.123316176713402e-05,8.579577733421696e-10,7.0,750.0,8.0,14.0,,,alpha_complex_volume_sensitivity,2.5,0.00015308290441783505,1423.0,2796.0,1.9966178854018346e-10,0.2327175004923635,0.7672824995076364,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A7-750-8-70000,0.05,515.0,6.123316176713402e-05,8.579577733421696e-10,7.0,750.0,8.0,14.0,,,alpha_complex_volume_sensitivity,4.0,0.0002449326470685361,1965.0,2796.0,5.752519739607968e-10,0.6704898444126289,0.32951015558737107,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A7-750-8-70000,0.1,815.0,6.618606877583829e-05,1.663734460349659e-09,7.0,750.0,8.0,14.0,,,alpha_complex_volume_sensitivity,1.5,9.927910316375743e-05,1191.0,4788.0,5.6793128716140696e-11,0.03413593338939722,0.9658640666106028,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A7-750-8-70000,0.1,815.0,6.618606877583829e-05,1.663734460349659e-09,7.0,750.0,8.0,14.0,,,alpha_complex_volume_sensitivity,2.5,0.00016546517193959573,2050.0,4788.0,2.7667799626771486e-10,0.16629937220244076,0.8337006277975593,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A7-750-8-70000,0.1,815.0,6.618606877583829e-05,1.663734460349659e-09,7.0,750.0,8.0,14.0,,,alpha_complex_volume_sensitivity,4.0,0.00026474427510335315,3027.0,4788.0,9.358027376852203e-10,0.5624712115949965,0.43752878840500353,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A7-750-8-70000,0.15,990.0,6.335853691492574e-05,2.1647426314864775e-09,7.0,750.0,8.0,14.0,,,alpha_complex_volume_sensitivity,1.5,9.503780537238862e-05,1270.0,5741.0,4.261539246458107e-11,0.019686124273959577,0.9803138757260403,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A7-750-8-70000,0.15,990.0,6.335853691492574e-05,2.1647426314864775e-09,7.0,750.0,8.0,14.0,,,alpha_complex_volume_sensitivity,2.5,0.00015839634228731434,2293.0,5741.0,2.794896799699002e-10,0.1291098885866082,0.8708901114133918,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A7-750-8-70000,0.15,990.0,6.335853691492574e-05,2.1647426314864775e-09,7.0,750.0,8.0,14.0,,,alpha_complex_volume_sensitivity,4.0,0.00025343414765970296,3322.0,5741.0,8.833202127415899e-10,0.40804860582203933,0.5919513941779607,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A7-750-8-70000,0.2,1066.0,6.355338741401669e-05,2.362148709118989e-09,7.0,750.0,8.0,14.0,,,alpha_complex_volume_sensitivity,1.5,9.533008112102503e-05,1286.0,6269.0,4.041514237104721e-11,0.01710948265662785,0.9828905173433722,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A7-750-8-70000,0.2,1066.0,6.355338741401669e-05,2.362148709118989e-09,7.0,750.0,8.0,14.0,,,alpha_complex_volume_sensitivity,2.5,0.00015888346853504173,2390.0,6269.0,2.9717301430364127e-10,0.1258062259824776,0.8741937740175224,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A7-750-8-70000,0.2,1066.0,6.355338741401669e-05,2.362148709118989e-09,7.0,750.0,8.0,14.0,,,alpha_complex_volume_sensitivity,4.0,0.00025421354965606674,3576.0,6269.0,1.0022039319292088e-09,0.424276392108692,0.575723607891308,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A7-750-8-70000,0.3,1071.0,6.339254726700922e-05,2.246898678539372e-09,7.0,750.0,8.0,14.0,,,alpha_complex_volume_sensitivity,1.5,9.508882090051383e-05,1338.0,6409.0,5.913343350792185e-11,0.02631780154250763,0.9736821984574924,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A7-750-8-70000,0.3,1071.0,6.339254726700922e-05,2.246898678539372e-09,7.0,750.0,8.0,14.0,,,alpha_complex_volume_sensitivity,2.5,0.00015848136816752306,2412.0,6409.0,3.3385230402512466e-10,0.1485836042425153,0.8514163957574847,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A7-750-8-70000,0.3,1071.0,6.339254726700922e-05,2.246898678539372e-09,7.0,750.0,8.0,14.0,,,alpha_complex_volume_sensitivity,4.0,0.0002535701890680369,3681.0,6409.0,1.0921712388949722e-09,0.4860794344340233,0.5139205655659768,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A7-750-8-70000,0.4,974.0,6.498745422157892e-05,2.0528674327215153e-09,7.0,750.0,8.0,14.0,,,alpha_complex_volume_sensitivity,1.5,9.748118133236838e-05,1087.0,5679.0,3.454910268484066e-11,0.016829680345719366,0.9831703196542806,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A7-750-8-70000,0.4,974.0,6.498745422157892e-05,2.0528674327215153e-09,7.0,750.0,8.0,14.0,,,alpha_complex_volume_sensitivity,2.5,0.0001624686355539473,2094.0,5679.0,2.6552215528816234e-10,0.1293420856387964,0.8706579143612037,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A7-750-8-70000,0.4,974.0,6.498745422157892e-05,2.0528674327215153e-09,7.0,750.0,8.0,14.0,,,alpha_complex_volume_sensitivity,4.0,0.0002599498168863157,3226.0,5679.0,8.859181713364358e-10,0.43155157377208797,0.5684484262279121,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A7-750-8-70000,0.5,917.0,6.715496407563615e-05,1.957836539570447e-09,7.0,750.0,8.0,14.0,,,alpha_complex_volume_sensitivity,1.5,0.00010073244611345423,1027.0,5302.0,4.68125627590922e-11,0.023910352990634737,0.9760896470093652,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A7-750-8-70000,0.5,917.0,6.715496407563615e-05,1.957836539570447e-09,7.0,750.0,8.0,14.0,,,alpha_complex_volume_sensitivity,2.5,0.00016788741018909038,1996.0,5302.0,3.046508792463896e-10,0.155605880822528,0.844394119177472,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A7-750-8-70000,0.5,917.0,6.715496407563615e-05,1.957836539570447e-09,7.0,750.0,8.0,14.0,,,alpha_complex_volume_sensitivity,4.0,0.0002686198563025446,3100.0,5302.0,9.61158864641077e-10,0.49092906645411627,0.5090709335458837,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A7-750-8-70000,0.6,998.0,6.347766522970042e-05,2.1113593174961225e-09,7.0,750.0,8.0,14.0,,,alpha_complex_volume_sensitivity,1.5,9.521649784455062e-05,1157.0,5841.0,3.524158177395858e-11,0.016691418406106186,0.9833085815938938,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A7-750-8-70000,0.6,998.0,6.347766522970042e-05,2.1113593174961225e-09,7.0,750.0,8.0,14.0,,,alpha_complex_volume_sensitivity,2.5,0.00015869416307425104,2173.0,5841.0,2.539502759116794e-10,0.12027809468870558,0.8797219053112945,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A7-750-8-70000,0.6,998.0,6.347766522970042e-05,2.1113593174961225e-09,7.0,750.0,8.0,14.0,,,alpha_complex_volume_sensitivity,4.0,0.00025391066091880166,3305.0,5841.0,8.543827034878909e-10,0.40466001992550943,0.5953399800744905,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A7-750-8-70000,0.7,1018.0,6.29614278745328e-05,2.148046334207224e-09,7.0,750.0,8.0,14.0,,,alpha_complex_volume_sensitivity,1.5,9.44421418117992e-05,1131.0,6120.0,3.022654050483235e-11,0.014071642693865823,0.9859283573061343,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A7-750-8-70000,0.7,1018.0,6.29614278745328e-05,2.148046334207224e-09,7.0,750.0,8.0,14.0,,,alpha_complex_volume_sensitivity,2.5,0.000157403569686332,2164.0,6120.0,2.54826002090677e-10,0.11863152020169304,0.8813684797983069,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A7-750-8-70000,0.7,1018.0,6.29614278745328e-05,2.148046334207224e-09,7.0,750.0,8.0,14.0,,,alpha_complex_volume_sensitivity,4.0,0.0002518457114981312,3286.0,6120.0,8.562803068742501e-10,0.3986321399302013,0.6013678600697987,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A7-750-8-70000,0.8,1025.0,6.254900523589448e-05,2.1693810860646406e-09,7.0,750.0,8.0,14.0,,,alpha_complex_volume_sensitivity,1.5,9.382350785384173e-05,1201.0,6027.0,3.4290785938691234e-11,0.015806713794530372,0.9841932862054696,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A7-750-8-70000,0.8,1025.0,6.254900523589448e-05,2.1693810860646406e-09,7.0,750.0,8.0,14.0,,,alpha_complex_volume_sensitivity,2.5,0.0001563725130897362,2188.0,6027.0,2.44833532510871e-10,0.1128587015363956,0.8871412984636045,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
A7-750-8-70000,0.8,1025.0,6.254900523589448e-05,2.1693810860646406e-09,7.0,750.0,8.0,14.0,,,alpha_complex_volume_sensitivity,4.0,0.00025019602094357793,3317.0,6027.0,8.513702934329553e-10,0.39244847247072717,0.6075515275292728,ok,sensitivity diagnostic only; not used for superellipsoid model selection,,,,
